id,Title,url,Product סגנון היצירה,Product טכניקה,Product מצע,Length,Width,Height,filename
5210,רחוב tlv,https://under1000.co.il/wp-content/uploads/2022/01/tlv-st.jpg,,,,50.0,3.0,50.0,5210.jpg
5211,נערה עם מכנסי פוקסיה,https://under1000.co.il/wp-content/uploads/2022/01/20211007_123447-scaled.jpg,,,,47.0,2.0,57.0,5211.jpg
5213,זוג מחובק,https://under1000.co.il/wp-content/uploads/2022/01/132006847_10214581772936905_1530873816920793185_n.jpg,,,,33.0,4.0,43.0,5213.jpg
5222,נוף אורבני,https://under1000.co.il/wp-content/uploads/2022/03/20210503_115837-scaled.jpg,,,,,,,5222.jpg
5229,איש וכלב כחול,https://under1000.co.il/wp-content/uploads/2022/03/60X60E-scaled.jpg,,צבעי אקריליק,קנבס,60.0,60.0,3.0,5229.jpg
5231,להוציא את הכלב,https://under1000.co.il/wp-content/uploads/2022/03/120X80A-scaled.jpg,,צבעי אקריליק,קנבס,120.0,80.0,3.0,5231.jpg
5233,"הפינה שלי, גליה גור",https://under1000.co.il/wp-content/uploads/2022/03/100X70C-scaled.jpg,,צבעי אקריליק,קנבס,100.0,70.0,3.0,5233.jpg
5240,Explosion,https://under1000.co.il/wp-content/uploads/2022/03/explosion.jpg,,,,,,,5240.jpg
5245,"מונה, ארבעה פרחים",https://under1000.co.il/wp-content/uploads/2022/03/4-פרחים.jpg,,,,,,,5245.jpg
5246,טיול ביער,https://under1000.co.il/wp-content/uploads/2022/03/טיול-ביער.jpg,,,,,,,5246.jpg
5247,טיול בטבע,https://under1000.co.il/wp-content/uploads/2022/03/טיול-בטבע.jpg,,,,,,,5247.jpg
5250,לאור היום,https://under1000.co.il/wp-content/uploads/2022/03/לאור-היום-1.jpg,,,,,,,5250.jpg
5286,לב סירה כחול ורשת כסף 4/8,https://under1000.co.il/wp-content/uploads/2022/05/7-22-לב-סירה-כחול-רשת-כסף-4-מתוך-8-1-1-scaled.jpg,פיגורטיבי,הדפס,נייר,,,,5286.jpg
5288,לב סירה לבן רקע כחול 1/1,https://under1000.co.il/wp-content/uploads/2022/05/8-22-לב-סירה-כחול-רשת-כסף-1-מתוך-1-.jpg,פיגורטיבי,הדפס,נייר,,,,5288.jpg
5292,לב סירה שחור אוקר רשת כסף 3/5,https://under1000.co.il/wp-content/uploads/2022/05/10-22-לב-סירה-אוקר-שחור-רשת-כסף-3-מתוך-5--scaled.jpg,פיגורטיבי,הדפס,נייר,,,,5292.jpg
5299,זוג וקקטוס,https://under1000.co.il/wp-content/uploads/2022/05/80X60-1-scaled.jpg,,צבעי אקריליק,קנבס,,,,5299.jpg
5301,ערב חג,https://under1000.co.il/wp-content/uploads/2022/05/130X80D.jpeg.jpg,,צבעי אקריליק,קנבס,,,,5301.jpg
5304,שעת מנוחה,https://under1000.co.il/wp-content/uploads/2022/05/80X60Y-scaled.jpg,,צבעי אקריליק,קנבס,,,,5304.jpg
5308,המשפחה,https://under1000.co.il/wp-content/uploads/2022/05/120X60E-scaled.jpg,,צבעי אקריליק,קנבס,,,,5308.jpg
5310,הבאתי לך פרח,https://under1000.co.il/wp-content/uploads/2022/05/100X70B-scaled.jpg,,,,,,,5310.jpg
5312,שלישייה וקקטוס,https://under1000.co.il/wp-content/uploads/2022/05/100X70E-scaled.jpg,,,,,,,5312.jpg
5330,שעון יפו,https://under1000.co.il/wp-content/uploads/2022/09/281396172_10159520117004718_3592509299240903661_n.jpg,,צבעי אקריליק,קנבס,,,,5330.jpg
5331,יריד הליצנים,https://under1000.co.il/wp-content/uploads/2022/09/279789440_10159484402444718_8519202377307099785_n.jpg,,צבעי אקריליק,קנבס,,,,5331.jpg
5350,"יהלום, הבניין בבגבי",https://under1000.co.il/wp-content/uploads/2022/11/URB10-GEO69.jpg,,,,,,,5350.jpg
5355,"UAT26 - שמרית יריד, 'סיפור על ציפורים וענף'",https://under1000.co.il/wp-content/uploads/2022/11/UAT26.jpeg,,,,,,,5355.jpg
5358,"UAT7-רמי, ללא שם",https://under1000.co.il/wp-content/uploads/2022/11/7.jpeg,,,,,,,5358.jpg
5364,"UAT22-שרה שמש, 'אבסטרקט לירי קיפוד'",https://under1000.co.il/wp-content/uploads/2022/11/UAT122.jpeg,,,,,,,5364.jpg
5421,"UAT2-אורן מרקוביץ', TROY VS SPARTA",https://under1000.co.il/wp-content/uploads/2022/11/2.jpeg,,,,,,,5421.jpg
5425,"UAT34-נאווה רון, ללא שם",https://under1000.co.il/wp-content/uploads/2022/11/UAT34.jpeg,,,,,,,5425.jpg
5426,"UAT8-זיגזג, 'מכובד ושמח'",https://under1000.co.il/wp-content/uploads/2022/11/8.jpeg,,,,,,,5426.jpg
5431,"UAT50-אליעד יהלום, 'מכונות'",https://under1000.co.il/wp-content/uploads/2022/11/UAT50.jpg,,,,,,,5431.jpg
5434,"UAT57-מריה קירייב, 'מוסיקה רובוטית'",https://under1000.co.il/wp-content/uploads/2022/11/UAT57.jpeg,,,,,,,5434.jpg
5437,"UAT59-זוהר פלך, 'ים רגוע'",https://under1000.co.il/wp-content/uploads/2022/11/UAT59.jpeg,,,,,,,5437.jpg
5448,"UAT66-אינה גורוחוד, 'שבלול פסיכדלי עם עולם שלם בפנים'",https://under1000.co.il/wp-content/uploads/2022/11/UAT66.jpeg,,,,,,,5448.jpg
5451,"UAT73-רמי רביב, 'רמיזה של אישה באדום'",https://under1000.co.il/wp-content/uploads/2022/11/UAT73.jpeg,,,,,,,5451.jpg
5519,"UAT80-שרה שמש, 'גוונים בשקיעה'",https://under1000.co.il/wp-content/uploads/2022/11/UAT80.jpeg,,,,140.0,180.0,3.0,5519.jpg
5528,"UAT85-מריה קירייב, 'פני נחושת נעימים'",https://under1000.co.il/wp-content/uploads/2022/11/UAT85.jpeg,,,,,,,5528.jpg
5531,"UAT76-נטע גדליה, 'אבסטרקט תכלת על עץ'",https://under1000.co.il/wp-content/uploads/2022/11/UAT76.jpeg,,,,,,,5531.jpg
5532,"UAT33-אורן מרקוביץ', 'בנו של זאוס'",https://under1000.co.il/wp-content/uploads/2022/11/UAT33.jpeg,,,,,,,5532.jpg
5533,"UAT77-חנן מילנר, 'רישום בסגנון דאלי'",https://under1000.co.il/wp-content/uploads/2022/11/UAT77-1.jpeg,,,,,,,5533.jpg
5535,"UAT95-זיגזג, 'הגיבור'",https://under1000.co.il/wp-content/uploads/2022/11/UAT95.jpeg,,,,,,,5535.jpg
5537,"UAT45- שרה שמש, 'מארק רותקו, השראה אדומה'",https://under1000.co.il/wp-content/uploads/2022/11/UAT45.jpeg,,,,,,,5537.jpg
5540,"UAT90-אנונימי, 'הענק הצבעוני'",https://under1000.co.il/wp-content/uploads/2022/11/UAT90.jpeg,,,,,,,5540.jpg
5541,"ליאת גבע, תפילה",https://under1000.co.il/wp-content/uploads/2022/11/UAT89.jpeg,,,,,,,5541.jpg
5542,"אליעד יהלום, אורבני קובני",https://under1000.co.il/wp-content/uploads/2022/11/UAT93.jpg,,,,,,,5542.jpg
5557,"UAT25-זיגזג, 'מונה וגוצ'י'",https://under1000.co.il/wp-content/uploads/2022/11/UAT25.jpeg,,,,,,,5557.jpg
5558,"UAT86-שרה שמש, 'עמידת ידיים'",https://under1000.co.il/wp-content/uploads/2022/11/UAT86.jpeg,,,,,,,5558.jpg
5561,"רמי, עיניים מצועפות",https://under1000.co.il/wp-content/uploads/2022/11/UAT47-1.jpeg,,,,,,,5561.jpg
5563,"אלי אדרי, מלך האוזניים",https://under1000.co.il/wp-content/uploads/2022/11/UAT97.jpeg,,,,,,,5563.jpg
5565,"יהלום, ספירלה כלבו שלום",https://under1000.co.il/wp-content/uploads/2022/11/UAT91.jpg,,,,,,,5565.jpg
5571,"UAT98-מרינה זוהר, 'ים אבסטרקטי כחול'",https://under1000.co.il/wp-content/uploads/2022/11/UAT98.jpeg,,,,,,,5571.jpg
5584,"UAT29-אורן מרקוביץ', משורר",https://under1000.co.il/wp-content/uploads/2022/11/UAT29-1.jpeg,,,,,,,5584.jpg
5588,"UAT27-מריה קירייב, 'יער כחול'",https://under1000.co.il/wp-content/uploads/2022/11/UAT27-1.jpeg,,,,,,,5588.jpg
5590,"UAT101-שרה שמש, 'אביב קליל'",https://under1000.co.il/wp-content/uploads/2022/11/UAT101.jpeg,,,,,,,5590.jpg
5592,"UAT24-זיגזג, 'דוד ממותג'",https://under1000.co.il/wp-content/uploads/2022/11/UAT24-1.jpeg,,,,,,,5592.jpg
5594,UAT102-אסנת רמות,https://under1000.co.il/wp-content/uploads/2022/11/UAT102.jpeg,,,,,,,5594.jpg
5596,"UAT100-ויקי שמואלי, 'פרידה'",https://under1000.co.il/wp-content/uploads/2022/11/UAT100.jpeg,,,,,,,5596.jpg
5598,UAT99-מאירה פורת,https://under1000.co.il/wp-content/uploads/2022/11/UAT99.jpeg,,,,,,,5598.jpg
5608,"UAT10 - מאירה פורת, ג'ינג'ית בוורוד",https://under1000.co.il/wp-content/uploads/2022/11/10.jpeg,,,,,,,5608.jpg
5612,"אורן מרקוביץ', משורר ומלך",https://under1000.co.il/wp-content/uploads/2022/11/UAT15.jpeg,,,,,,,5612.jpg
5613,"UAT16 - אליעד יהלום ומריה קירייב, mixed media",https://under1000.co.il/wp-content/uploads/2022/11/UAT16.jpeg,,,,,,,5613.jpg
5614,"UAT17 - מריה קירייב, עירוני שמח",https://under1000.co.il/wp-content/uploads/2022/11/UAT17-1.jpeg,,,,,,,5614.jpg
5616,"מריה, דגי טיפוס",https://under1000.co.il/wp-content/uploads/2022/11/UAT18-1.jpeg,,,,,,,5616.jpg
5618,"סיבוני, GET UP, STAY UP",https://under1000.co.il/wp-content/uploads/2022/11/UAT19-1.jpeg,,,,,,,5618.jpg
5623,"UAT114 - רונה, חמימות של בית",https://under1000.co.il/wp-content/uploads/2022/11/UAT114.jpeg,,,,,,,5623.jpg
5625,"UAT113 - אורן כהן ניניו, אבסטרקט זהוב-כחול מרחף",https://under1000.co.il/wp-content/uploads/2022/11/UAT113.jpeg,,,,,,,5625.jpg
5627,"רמי, סיגריה רטובה",https://under1000.co.il/wp-content/uploads/2022/11/UAT112.jpeg,,,,,,,5627.jpg
5629,"UAT64 - דנה סנדמן, בועות",https://under1000.co.il/wp-content/uploads/2022/11/UAT64-1.jpeg,,,,,,,5629.jpg
5631,"דניאל סיבוני, INTERNATIONAL WOMENS RAVE",https://under1000.co.il/wp-content/uploads/2022/11/UAT111.jpeg,,,,,,,5631.jpg
5635,"UAT108 - מינסק ואליעד יהלום, MIXED MEDIA",https://under1000.co.il/wp-content/uploads/2022/11/UAT108.jpeg,,,,,,,5635.jpg
5639,"זיגזג, ראש מגבת",https://under1000.co.il/wp-content/uploads/2022/11/UAT106.jpeg,,,,,,,5639.jpg
5643,"UAT115 - אליעד יהלום, מיקס תל-אביבי",https://under1000.co.il/wp-content/uploads/2022/11/UAT115.jpg,,,,60.0,90.0,,5643.jpg
5645,"UAT104 - דנה סנדמן, העולם שמתחת",https://under1000.co.il/wp-content/uploads/2022/11/UAT104.jpeg,,,,,,,5645.jpg
5651,"UAT117 - י YK, אלה הודית בסגול",https://under1000.co.il/wp-content/uploads/2022/11/UAT117.jpg,,,,,,,5651.jpg
5653,"UAT118 - יונתן לירון, הבלש הנחוש",https://under1000.co.il/wp-content/uploads/2022/11/UAT118.jpg,,,,,,,5653.jpg
5655,"UAT119 - מאיה, מהורהרת",https://under1000.co.il/wp-content/uploads/2022/11/UAT119.jpg,,,,,,,5655.jpg
5657,"UAT120 - טל ויסמן, גאומטריה",https://under1000.co.il/wp-content/uploads/2022/11/UAT120.jpg,,,,,,,5657.jpg
5664,"UAT123 - סימון, העיר הצבעונית",https://under1000.co.il/wp-content/uploads/2022/11/UAT123.jpg,,,,,,,5664.jpg
5665,"UAT124 - אהרון קרביץ, פירות ומים",https://under1000.co.il/wp-content/uploads/2022/11/UAT124.jpg,,,,,,,5665.jpg
5669,"UAT129 - מריה, אישה אפריקאית צבעונית",https://under1000.co.il/wp-content/uploads/2022/12/UAT129.jpeg,,,,,,,5669.jpg
5675,"אליעד יהלום, שולש פייפ",https://under1000.co.il/wp-content/uploads/2022/12/UAT130.jpeg,,,,,,,5675.jpg
5676,"UAT131 - אוסף גלריה, מיקי ומיני",https://under1000.co.il/wp-content/uploads/2022/12/UAT131.jpeg,,,,,,,5676.jpg
5677,"אליעד יהלום, בענייני צבע",https://under1000.co.il/wp-content/uploads/2024/03/2e01238c-4c81-4929-b632-f9b24fc0146c.jpg,,,,90.0,60.0,,5677.jpg
5678,"UAT133 - סנדי, מתבוננת",https://under1000.co.il/wp-content/uploads/2022/12/UAT133.jpeg,,,,,,,5678.jpg
5685,"UAT134 - ג'ייקובס, הבוקר שאחרי",https://under1000.co.il/wp-content/uploads/2023/01/UAT134.jpg,,,,,,,5685.jpg
5691,"רמי, ים ואהבה",https://under1000.co.il/wp-content/uploads/2023/01/UAT135.jpg,,,,,,,5691.jpg
5692,"UAT-136 מונה קנדל, קו רקיע",https://under1000.co.il/wp-content/uploads/2023/01/UAT136A.jpg,,,,,,,5692.jpg
5696,"UAT-137 מריה קירייב, אשה פורחת באדום וכחול",https://under1000.co.il/wp-content/uploads/2023/01/UAT137A.jpg,,,,,,,5696.jpg
5698,"יהלום, הגשר שלא מוביל לצריח הטובע",https://under1000.co.il/wp-content/uploads/2024/05/aa95d399-f9cc-4386-bfa1-137aa5380a9d.jpg,,,,120.0,80.0,,5698.jpg
5701,"UAT-139 מריה קירייב, הדולפינריום",https://under1000.co.il/wp-content/uploads/2023/01/UAT139A.jpg,,,,,,,5701.jpg
5703,"UAT-140 ערן רובינפלד, נווה",https://under1000.co.il/wp-content/uploads/2023/01/UAT-140A.jpg,,,,,,,5703.jpg
5705,"UAT-141 רמי, פשוט לב עננים",https://under1000.co.il/wp-content/uploads/2023/01/UAT-141.jpg,,,,,,,5705.jpg
5710,"UAT-142 זיגזג, הגיבור",https://under1000.co.il/wp-content/uploads/2023/01/40X40-800-5.jpg,,,,,,,5710.jpg
5712,"UAT-143 רמי, חולם בורוד",https://under1000.co.il/wp-content/uploads/2023/01/14-52X63-3200-A.jpg,,,,,,,5712.jpg
5714,"UAT-144 אינה גורוחוד, הנוף מתעורר",https://under1000.co.il/wp-content/uploads/2023/01/37X28-1400-A.jpg,,,,,,,5714.jpg
5717,"UAT-145 מריה קירייב, אישה בגווני קיץ",https://under1000.co.il/wp-content/uploads/2023/01/40X40-800-1A.jpg,,,,,,,5717.jpg
5719,"מירי ברוך, בועות בזהב",https://under1000.co.il/wp-content/uploads/2023/01/25X25-800-מירי-ברוךA.jpg,,,,,,,5719.jpg
5721,"UAT-147 רמי, פשוט לב (ילדים)",https://under1000.co.il/wp-content/uploads/2023/01/24X33-800-1A.jpg,,,,,,,5721.jpg
5724,"UAT-148 זיגזג, פרידה",https://under1000.co.il/wp-content/uploads/2023/01/40X40-800-7.jpg,,,,,,,5724.jpg
5726,"יהלום, המסלול המהיר להצלחה",https://under1000.co.il/wp-content/uploads/2024/05/d53bc958-36bc-4983-ae3d-530218ca96bb.jpg,,,,,,,5726.jpg
5728,"UAT-150 מריה קירייב, אלגנטיות בצהוב",https://under1000.co.il/wp-content/uploads/2023/01/40X40-800-4.jpg,,,,,,,5728.jpg
5730,"UAT-151 רמי, חולם חצוי",https://under1000.co.il/wp-content/uploads/2023/01/29X38-1200A.jpg,,,,,,,5730.jpg
5732,"UAT-152 שמרית יריד, רגע שקט בטבע",https://under1000.co.il/wp-content/uploads/2023/01/4A.jpg,,,,,,,5732.jpg
5734,"UAT-153 זיגזג, וורהול",https://under1000.co.il/wp-content/uploads/2023/01/40X40-800-9.jpg,,,,,,,5734.jpg
5750,"UAT-154 טריאל דמצ'ינסקי, אופניים",https://under1000.co.il/wp-content/uploads/2023/03/UAT-154.jpeg,,,,,,,5750.jpg
5752,"UAT-155 טריאל דמצ'ינסקי, משקפיים",https://under1000.co.il/wp-content/uploads/2023/03/UAT-155.jpeg,,,,,,,5752.jpg
5754,"UAT-156 טריאל דמצ'ינסקי, ראש",https://under1000.co.il/wp-content/uploads/2023/03/UAT-156.jpeg,,,,,,,5754.jpg
5757,"UAT-157 אילן טיברגר, הדרך מירושלים",https://under1000.co.il/wp-content/uploads/2023/03/UAT-157.jpeg,,,,,,,5757.jpg
5759,"UAT-158 אילן טיברגר, טבע דומם",https://under1000.co.il/wp-content/uploads/2023/03/UAT-158.jpeg,,,,,,,5759.jpg
5761,"UAT-159 אילן טיברגר, באוהאוס",https://under1000.co.il/wp-content/uploads/2023/03/UAT-159.jpeg,,,,,,,5761.jpg
5763,"UAT-160 אילן טיברגר, נוף כרמים",https://under1000.co.il/wp-content/uploads/2023/03/UAT-160.jpeg,,,,,,,5763.jpg
5765,"UAT-161 זיגזג, נוף בהפשטה",https://under1000.co.il/wp-content/uploads/2023/03/UAT-161.jpeg,,,,,,,5765.jpg
5768,"UAT-162 מריה קרייב, תמימות באפור",https://under1000.co.il/wp-content/uploads/2023/03/UAT-162.jpeg,,,,,,,5768.jpg
5771,"UAT-163 זיגזג, Mars Invader",https://under1000.co.il/wp-content/uploads/2023/03/UAT-163.jpeg,,,,,,,5771.jpg
5774,"UAT-164 דניאל אייש, הכנרית",https://under1000.co.il/wp-content/uploads/2023/03/UAT-164.jpeg,,,,,,,5774.jpg
5776,"UAT-165, דניאל אייש, הגיטריסט",https://under1000.co.il/wp-content/uploads/2023/03/UAT-165.jpeg,,,,,,,5776.jpg
5779,"UAT-166 זיגזג, עיניים גדולות",https://under1000.co.il/wp-content/uploads/2023/03/UAT-166.jpeg,,,,,,,5779.jpg
5782,"UAT-167 מירב ברעם, אבסטרקט בכחול",https://under1000.co.il/wp-content/uploads/2023/04/UAT-167.jpeg,,,,,,,5782.jpg
5784,"זיגזג, הילה הצבעונית",https://under1000.co.il/wp-content/uploads/2023/04/UAT-168.jpeg,,,,,,,5784.jpg
5786,"UAT-169 זיגזג, צביעה מחדש",https://under1000.co.il/wp-content/uploads/2023/04/UAT-169.jpeg,,,,,,,5786.jpg
5788,"UAT 170- רמי, חולם בגשם",https://under1000.co.il/wp-content/uploads/2023/04/UAT-170.jpeg,,,,,,,5788.jpg
5790,"UAT 171- יוהר כהן, השוק",https://under1000.co.il/wp-content/uploads/2023/04/UAT-171.jpeg,,,,,,,5790.jpg
5793,"זיגזג, חיים פשוטים",https://under1000.co.il/wp-content/uploads/2023/04/UAT-172-1.jpeg,,,,,,,5793.jpg
5796,"UAT 173- בנצי, עש ושמש",https://under1000.co.il/wp-content/uploads/2023/04/UAT-173.jpeg,,,,,,,5796.jpg
5799,"UAT 174- זיגזג, בסקיאט פרופיל",https://under1000.co.il/wp-content/uploads/2023/04/UAT-174.jpeg,,,,,,,5799.jpg
5801,"UAT-175 אילן טיברגר, טבע דומם בירוק",https://under1000.co.il/wp-content/uploads/2023/04/UAT-175.jpeg,,,,,,,5801.jpg
5803,"UAT-176 דניאל אייש, המתופף",https://under1000.co.il/wp-content/uploads/2023/04/UAT-176.jpeg,,,,,,,5803.jpg
5805,"UAT-177 מירב ברעם, רביעייה",https://under1000.co.il/wp-content/uploads/2023/04/UAT-177.jpeg,,,,,,,5805.jpg
5807,"UAT-178 עמנואל פנקר, אברבנאל צבועה",https://under1000.co.il/wp-content/uploads/2023/04/UAT-178.jpeg,,,,,,,5807.jpg
5809,"UAT-179 בנצי, הבועה",https://under1000.co.il/wp-content/uploads/2023/04/UAT-179.jpeg,,,,,,,5809.jpg
5811,"UAT-180 מירב ברעם, אבסטרקט צומח",https://under1000.co.il/wp-content/uploads/2023/04/UAT-180.jpeg,,,,,,,5811.jpg
5813,"UAT-181 יוהר כהן, הגולשים",https://under1000.co.il/wp-content/uploads/2023/04/UAT-181.jpeg,,,,,,,5813.jpg
5816,"UAT-182 מריה קרייב, שער אבן",https://under1000.co.il/wp-content/uploads/2023/05/UAT-182.jpeg,,,,,,,5816.jpg
5818,"UAT-183 מריה קרייב, ציפורים תחת הירח",https://under1000.co.il/wp-content/uploads/2023/05/UAT-183.jpeg,,,,,,,5818.jpg
5822,"מריה קרייב, ציפורי ים",https://under1000.co.il/wp-content/uploads/2023/05/UAT-184.jpeg,,,,,,,5822.jpg
5830,"UAT-185 סאם עוזיאל, שלכת 1/2",https://under1000.co.il/wp-content/uploads/2023/06/UAT-185.jpeg,,,,,,,5830.jpg
5832,"UAT-186 סאם עוזיאל, ART or MATH",https://under1000.co.il/wp-content/uploads/2023/06/UAT-186.jpeg,,,,,,,5832.jpg
5834,"סאם עוזיאל, בוהמיה",https://under1000.co.il/wp-content/uploads/2023/06/UAT-187.jpeg,,,,,,,5834.jpg
5838,"UAT-188 סאם עוזיאל, Dance me to the end",https://under1000.co.il/wp-content/uploads/2023/06/UAT-188.jpeg,,,,,,,5838.jpg
5839,"UAT-189 אנה נקרסוב, ים ורוד שמימי",https://under1000.co.il/wp-content/uploads/2023/06/UAT-189.jpeg,,,,,,,5839.jpg
5846,"UAT-190 אנה נקרסוב, ים חורפי עגול",https://under1000.co.il/wp-content/uploads/2023/06/UAT-190.jpeg,,,,,,,5846.jpg
5847,"UAT-191 אנה נקרסוב, ים כחול שמימי",https://under1000.co.il/wp-content/uploads/2023/06/UAT-191.jpeg,,,,,,,5847.jpg
5848,"UAT-192 אנה נקרסוב, ים קיצי שקט",https://under1000.co.il/wp-content/uploads/2023/06/UAT-192.jpeg,,,,,,,5848.jpg
5851,"זיגזג, תוכי פרח",https://under1000.co.il/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-04-at-16.25.01.jpg,,,,,,,5851.jpg
5853,פרצופים,https://under1000.co.il/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-01-at-23.33.21.jpg,,,,,,,5853.jpg
5861,"זיגזג, נוף מופשט",https://under1000.co.il/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-04-at-16.24.57fde.jpg,,,,,,,5861.jpg
5863,מבט אל הפריחה - קולאז' דיגיטלי,https://under1000.co.il/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-04-deat-16.25.02.jpg,,,,,,,5863.jpg
5875,"אלי אדרי, ציפור הנפש- אורה",https://under1000.co.il/wp-content/uploads/2023/09/iflypper_an_artist_painting_with_a_bird_on_it_in_the_style_of_i_df18c40d-002f-4fec-b62d-98c7a97abc0a.png,,,,60.0,40.0,,5875.jpg
5890,אהבה עצמית -‏ self love,https://under1000.co.il/wp-content/uploads/2023/09/iflypper_in_andy_warhol_style_456d1766-e36a-4e77-8d5e-6d944d611361.jpeg,,,,,,,5890.jpg
5893,אהבה עצמית -‏ self love (העתק),https://under1000.co.il/wp-content/uploads/2023/09/iflypper_in_andy_warhol_style_456d1766-e36a-4e77-8d5e-6d944d611361.jpeg,,,,,,,5893.jpg
5895,"אלי אדרי, ציפור הנפש 1",https://under1000.co.il/wp-content/uploads/2023/09/אור-מסדרת-התבוננות-פנימית.jpg,,,,90.0,60.0,,5895.jpg
5903,"אלי אדרי, ציפור הנפש - אורלה",https://under1000.co.il/wp-content/uploads/2023/09/אורלה-מסדרת-התבוננות.jpeg,,,,90.0,60.0,,5903.jpg
5904,שמש נצחית- לבן,https://under1000.co.il/wp-content/uploads/2023/09/שמש-נצחית-לבן.jpg,,,,,,,5904.jpg
5905,"אלי אדרי, ציפור הנפש - רונה",https://under1000.co.il/wp-content/uploads/2023/09/אורנה-מסדרת-התבוננות.jpeg,,,,,,,5905.jpg
5906,שמש נצחית- תכלת,https://under1000.co.il/wp-content/uploads/2023/09/שמש-נצחית-תכלת.jpg,,,,73.0,102.0,,5906.jpg
5913,שלווה פנימית,https://under1000.co.il/wp-content/uploads/2023/09/iflypper_paper_cut_collage_art_of_a_woman_in_abstract_geometric_030e56b8-25b9-41f4-a3fe-c786b8dfb9fe.png,,,,,,,5913.jpg
5919,מסע אל ארץ לא נודע,https://under1000.co.il/wp-content/uploads/2023/09/iflypper_an_oil_painting_of_two_rabbits_on_a_red_truck_in_the_s_20f653d3-f7e1-4e44-bd9b-2992ab46c973.png,,,,,,,5919.jpg
5920,מופשט עגול,https://under1000.co.il/wp-content/uploads/2023/09/iflypper_color_therapy_2012_painting_by_the_artist_simon_taylor_2b7852e0-d433-48f1-bc0b-6f4fd040a434.png,,,,,,,5920.jpg
5999,אבסטרקט של שדה ורדים וחמניות,https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-13.45.14.jpeg,,,,,,,5999.jpg
6000,"Flying Turtles, יהלום את קירייב",https://under1000.co.il/wp-content/uploads/2024/02/MM.EYMK1_.jpg,,,,,,,6000.jpg
6001,"מאשה ארדיטי, מלבנים בצבע",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-14.44.21.jpeg,,,,,,,6001.jpg
6002,"אליעד יהלום, מדרגות לגן עדן",https://under1000.co.il/wp-content/uploads/2024/02/ZAN33.jpg,,,,,,,6002.jpg
6003,"רוני פפו, אנשים",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-14.59.23.jpeg,,,,,,,6003.jpg
6009,"רפילוואה, בטבע",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-15.04.44.jpeg,,,,,,,6009.jpg
6010,"אנני קונפורטי, שמנים",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-16.31.01.jpeg,,,,,,,6010.jpg
6012,"גרנצקו, המבט",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-15.19.03.jpeg,,,,,,,6012.jpg
6018,"נאשה, עולם הצבע מאיר פנים",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-15.35.40.jpeg,,,,,,,6018.jpg
6019,"אלי אדרי, החוזה",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-15.43.13.jpeg,,,,,,,6019.jpg
6020,קליפסו קוסטה ריקה,https://under1000.co.il/wp-content/uploads/2024/02/COS6S.jpg,,,,,,,6020.jpg
6024,"אליעד יהלום, פלנטה זנזיבר לילה",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-16.59.57.jpeg,,,,,,,6024.jpg
6025,"נאול, באקורדיון החל (Copy) (Copy)",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-16.28.43-1.jpeg,,,,,,,6025.jpg
6026,"נאול, באקורדיון החל (Copy) (Copy)",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-16.28.43-1.jpeg,,,,,,,6026.jpg
6029,"נאול, באקורדיון החל (Copy) (Copy) (Copy)",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-25-at-16.28.43-1.jpeg,,,,,,,6029.jpg
6030,"מאירה, שיבולים ברוח מזרחית",https://under1000.co.il/wp-content/uploads/2024/02/Meira-2.jpeg,,,,,,,6030.jpg
6031,"מאירה, אגרטל פראי",https://under1000.co.il/wp-content/uploads/2024/02/Meira-3.jpeg,,,,,,,6031.jpg
6040,"יהלום, פסל הפרפרים וענני קצפת",https://under1000.co.il/wp-content/uploads/2024/05/58997532-6cee-4cc0-b7aa-b39c48762ee4.jpg,,,,100.0,150.0,4.0,6040.jpg
6041,"אליעד יהלום, פלנטה קוסטה ריקה",https://under1000.co.il/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-26-at-16.59.19.jpeg,,,,,,,6041.jpg
6042,"מאירה, פירות בכתום",https://under1000.co.il/wp-content/uploads/2024/02/Meira-4.jpeg,,,,,,,6042.jpg
6043,"מאירה, בדרכך",https://under1000.co.il/wp-content/uploads/2024/02/Meira-5.jpeg,,,,,,,6043.jpg
